method,sloc_mean,sloc_std,sloc_min,sloc_max,lloc_mean,lloc_std,lloc_min,lloc_max,comments_mean,comments_std,comments_min,comments_max,blank_mean,blank_std,blank_min,blank_max,cc_total_mean,cc_total_std,cc_total_min,cc_total_max,cc_avg_mean,cc_avg_std,cc_avg_min,cc_avg_max,cc_max_mean,cc_max_std,cc_max_min,cc_max_max,cc_count_mean,cc_count_std,cc_count_min,cc_count_max,h_vocabulary_mean,h_vocabulary_std,h_vocabulary_min,h_vocabulary_max,h_length_mean,h_length_std,h_length_min,h_length_max,h_difficulty_mean,h_difficulty_std,h_difficulty_min,h_difficulty_max,h_effort_mean,h_effort_std,h_effort_min,h_effort_max,h_bugs_mean,h_bugs_std,h_bugs_min,h_bugs_max,mi_score_mean,mi_score_std,mi_score_min,mi_score_max,n_samples
a_only,439.33793738489874,659.3592735312714,1,8679,296.3839779005525,513.2646058816936,1,9055,45.41160220994475,89.11442969323414,0,1360,93.65745856353591,154.08694228593222,0,2248,90.41436464088397,180.87710912253903,0.0,3138.0,4.1140639399143755,4.079605205060356,0.0,47.333333333333336,15.19244935543278,19.362388789022077,0.0,175.0,22.709944751381215,50.904280216193456,0,1000,94.17495395948434,167.67081738768417,0.0,2584.0,177.97790055248618,358.3074979757393,0.0,5569.0,5.776015619809936,4.431299948592496,0.0,20.3943661971831,16513.30411769146,60871.98123809375,0.0,1159430.3344052841,0.4653715476270579,1.2237651305148214,0.0,21.04226296176349,49.3887981171605,27.775324017990368,0.0,100.0,1086
agent,365.709323583181,516.6981450222567,0,7710,247.10420475319927,378.29248974260884,0,8060,35.75502742230347,58.587727539577465,0,619,77.3528336380256,117.42117640393461,0,2039,56.159049360146255,115.1576044242629,0.0,2799.0,3.2208442815569893,4.16421146927818,0.0,47.333333333333336,10.839122486288849,15.273945116185534,0.0,139.0,14.70292504570384,33.6001520854378,0,879,59.76691042047532,109.51979338815975,0.0,2310.0,110.24040219378428,229.64657155370418,0.0,5059.0,4.2942758985094445,4.371438286739852,0.0,18.720227670753065,8933.491207683765,37378.92617605392,0.0,1058210.1525701948,0.2702753210765458,0.7442667852635371,0.0,18.842544210853,41.157942983872935,31.701531522637346,0.0,100.0,1094
b_only,438.3729281767956,667.4090779920939,0,8756,296.0828729281768,520.7521753663538,1,9133,43.173112338858196,70.69405397323582,0,609,93.27255985267035,151.03280481781744,0,2248,90.43462246777163,184.67549034905477,0.0,3164.0,4.12655798348108,4.193172960644354,0.0,47.333333333333336,15.074585635359115,19.091121746813243,0.0,175.0,22.569060773480665,50.99551186939996,0,993,94.38489871086556,172.6531621177335,0.0,2617.0,178.62707182320443,367.217357957566,0.0,5641.0,5.667779200009041,4.409205961337273,0.0,20.77777777777778,16724.299890737755,62558.17446348857,0.0,1174831.472324825,0.4696934537334446,1.2584319746839854,0.0,21.34873719907999,50.07236174153692,28.088851697080806,0.0,100.0,1086
bypass,437.85648574057035,661.5570349622776,1,8756,295.2953081876725,515.4266288873521,1,9133,44.11315547378105,79.99954581982453,0,1360,93.4397424103036,154.5907083609354,0,2248,90.03495860165593,181.67760963098237,0.0,3164.0,4.0997903462107095,4.090532649544331,0.0,47.333333333333336,15.031278748850045,19.24866206449312,0.0,175.0,22.564857405703773,50.80790364946317,0,1000,93.98160073597056,169.0452052828212,0.0,2617.0,177.85832566697331,361.40298819056363,0.0,5641.0,5.74160133231313,4.440713375676729,0.0,20.77777777777778,16563.10221663197,61464.672739305744,0.0,1174831.472324825,0.4658836369105552,1.2357297903882956,0.0,21.34873719907999,49.85994686378618,27.918228739809315,0.0,100.0,1087
ground_truth,443.9809090909091,665.6646685491028,0,8719,299.2009090909091,517.8349083982853,0,9093,45.89272727272727,89.74969409625531,0,1360,94.38,155.44233505336484,0,2255,90.30818181818182,183.29810474040048,0.0,3151.0,4.028944804564061,4.145932574606618,0.0,47.333333333333336,14.956363636363637,19.269835872988764,0.0,175.0,22.61,51.09650889356439,0,1002,93.91727272727273,171.0335053080539,0.0,2604.0,177.8881818181818,363.75657206194427,0.0,5606.0,5.673664680986571,4.498124691164458,0.0,20.3943661971831,16716.530994370358,61859.27241710893,0.0,1166913.5170296575,0.4672016540186001,1.2439640326666437,0.0,21.202851996042185,48.38083889058748,28.44306968813931,0.0,100.0,1100
