stratify_by,stratum,label,display_name,n_samples,delta_exact_match,bypass_win_rate_exact_match,delta_similarity,bypass_win_rate_similarity,delta_bleu3,bypass_win_rate_bleu3,delta_rouge_l,bypass_win_rate_rouge_l
difficulty,easy,favored simplicity,Favored Simplicity,200,0.075,7.5,0.40765398397385566,88.0,0.47335860869950686,85.5,0.3414741041377917,88.5
difficulty,easy,favored complexity,Favored Complexity,110,0.00909090909090909,0.9090909090909091,0.42992853980693396,90.0,0.49328437516875245,89.0909090909091,0.3544005819236583,89.0909090909091
difficulty,easy,feature-oriented,Feature-Oriented,23,0.043478260869565216,4.3478260869565215,0.4532472225478698,95.65217391304348,0.49493480916200455,95.65217391304348,0.3780860172930256,95.65217391304348
difficulty,easy,fix-oriented,Fix-Oriented,39,0.10256410256410256,10.256410256410257,0.4731632715736049,94.87179487179488,0.5578037471535209,94.87179487179488,0.37637701335833823,92.3076923076923
difficulty,easy,structural-change-bias,Structural Change Bias,88,0.0,0.0,0.47597882473169695,92.04545454545455,0.5445167756331425,89.77272727272727,0.4019648080073758,90.9090909090909
difficulty,easy,unclear,Unclear,27,0.14814814814814814,14.814814814814815,0.3988477329670871,92.5925925925926,0.46967972554820786,92.5925925925926,0.34699802391805873,92.5925925925926
difficulty,easy,vague-commit-message,Vague Commit Message,66,0.09090909090909091,9.090909090909092,0.40021413049315857,86.36363636363636,0.4825505024108891,86.36363636363636,0.34903038912718953,86.36363636363636
difficulty,easy,simple-commit-message,Simple Commit Message,100,0.07,7.0,0.3945575487626438,88.0,0.4505622827191118,87.0,0.3185718494551897,90.0
difficulty,easy,detailed-commit-message,Detailed Commit Message,54,0.05555555555555555,5.555555555555555,0.3989667441836279,88.88888888888889,0.4591031373275473,85.18518518518519,0.3382709685376515,87.03703703703704
difficulty,easy,modification-bias,Modification Bias,46,0.043478260869565216,4.3478260869565215,0.43843294893946544,86.95652173913044,0.4998881908452953,86.95652173913044,0.36397563110310727,89.1304347826087
difficulty,hard,favored simplicity,Favored Simplicity,181,0.049723756906077346,4.972375690607735,0.3365159590936993,81.76795580110497,0.3878534435066514,75.13812154696133,0.2792607924891428,81.21546961325967
difficulty,hard,favored complexity,Favored Complexity,136,0.022058823529411766,2.2058823529411766,0.37874567242798696,87.5,0.43519171794549016,80.88235294117646,0.31898339590600755,86.02941176470588
difficulty,hard,feature-oriented,Feature-Oriented,15,0.13333333333333333,13.333333333333334,0.31856825943339023,80.0,0.35298441697290756,73.33333333333333,0.2748656806762176,80.0
difficulty,hard,fix-oriented,Fix-Oriented,12,0.0,0.0,0.19662348562422308,75.0,0.2626148872499394,66.66666666666667,0.10369686037087888,66.66666666666667
difficulty,hard,structural-change-bias,Structural Change Bias,97,0.05154639175257732,5.154639175257732,0.3525019606626216,86.5979381443299,0.40121536965879456,80.41237113402062,0.2845073482473099,84.5360824742268
difficulty,hard,unclear,Unclear,24,0.16666666666666666,16.666666666666668,0.27155279049690173,75.0,0.3378411955129086,66.66666666666667,0.20150756219778287,70.83333333333333
difficulty,hard,vague-commit-message,Vague Commit Message,48,0.10416666666666667,10.416666666666666,0.3493962253803251,85.41666666666667,0.4041067407337608,85.41666666666667,0.30258423358303904,87.5
difficulty,hard,simple-commit-message,Simple Commit Message,57,0.017543859649122806,1.7543859649122806,0.2552796880810621,75.43859649122807,0.2883994775839087,64.91228070175438,0.2099498608213022,73.6842105263158
difficulty,hard,detailed-commit-message,Detailed Commit Message,43,0.09302325581395349,9.30232558139535,0.30739432761351576,79.06976744186046,0.3428294054664825,72.09302325581395,0.24614727465150563,79.06976744186046
difficulty,hard,modification-bias,Modification Bias,76,0.013157894736842105,1.3157894736842106,0.32673543503600233,85.52631578947368,0.38138206808411773,76.3157894736842,0.2713528329462137,81.57894736842105
difficulty,medium,favored simplicity,Favored Simplicity,85,0.047058823529411764,4.705882352941177,0.4512213843725757,87.05882352941177,0.5365218121465544,84.70588235294117,0.3712891074174633,87.05882352941177
difficulty,medium,favored complexity,Favored Complexity,59,0.0,0.0,0.49516211896584666,96.61016949152543,0.5793411403662286,94.91525423728814,0.41578427445015786,96.61016949152543
difficulty,medium,fix-oriented,Fix-Oriented,14,0.07142857142857142,7.142857142857143,0.3394815591679368,78.57142857142857,0.4259837494460325,78.57142857142857,0.27453608878724606,71.42857142857143
difficulty,medium,structural-change-bias,Structural Change Bias,39,0.02564102564102564,2.5641025641025643,0.5781824092082896,94.87179487179488,0.7023168639642243,94.87179487179488,0.4791562896350698,94.87179487179488
difficulty,medium,unclear,Unclear,12,0.0,0.0,0.04743866734606358,58.333333333333336,0.07218263214289682,50.0,-0.03403290325195913,66.66666666666667
difficulty,medium,vague-commit-message,Vague Commit Message,37,0.02702702702702703,2.7027027027027026,0.3838690951523197,78.37837837837837,0.46194261825819116,78.37837837837837,0.3097181133140987,81.08108108108108
difficulty,medium,simple-commit-message,Simple Commit Message,36,0.027777777777777776,2.7777777777777777,0.47762949143298056,94.44444444444444,0.582937330214747,94.44444444444444,0.3989261551567097,91.66666666666667
difficulty,medium,detailed-commit-message,Detailed Commit Message,37,0.02702702702702703,2.7027027027027026,0.40740544776527465,83.78378378378379,0.4494651469066321,81.08108108108108,0.3335174204972516,86.48648648648648
difficulty,medium,modification-bias,Modification Bias,36,0.027777777777777776,2.7777777777777777,0.5134084583953578,97.22222222222223,0.5996219254124919,97.22222222222223,0.43885200989444206,97.22222222222223
