method,sloc_mean,sloc_std,sloc_min,sloc_max,lloc_mean,lloc_std,lloc_min,lloc_max,comments_mean,comments_std,comments_min,comments_max,blank_mean,blank_std,blank_min,blank_max,cc_total_mean,cc_total_std,cc_total_min,cc_total_max,cc_avg_mean,cc_avg_std,cc_avg_min,cc_avg_max,cc_max_mean,cc_max_std,cc_max_min,cc_max_max,cc_count_mean,cc_count_std,cc_count_min,cc_count_max,h_vocabulary_mean,h_vocabulary_std,h_vocabulary_min,h_vocabulary_max,h_length_mean,h_length_std,h_length_min,h_length_max,h_difficulty_mean,h_difficulty_std,h_difficulty_min,h_difficulty_max,h_effort_mean,h_effort_std,h_effort_min,h_effort_max,h_bugs_mean,h_bugs_std,h_bugs_min,h_bugs_max,mi_score_mean,mi_score_std,mi_score_min,mi_score_max,n_samples
a_only,373.60185185185185,589.0770055783976,1,3447,247.12037037037038,365.37940126790073,2,2380,36.2962962962963,55.99987637824459,0,329,85.08333333333333,124.57982652729173,0,764,76.25,130.57551437107583,0.0,951.0,3.6989550635775776,3.224934322880909,0.0,13.5,11.13888888888889,11.23534005019936,0.0,55.0,21.305555555555557,38.59142763107321,0,246,76.42592592592592,123.30284908546352,0.0,855.0,145.7685185185185,268.8996479765209,0.0,1880.0,5.118418142856467,4.468752637336999,0.0,19.217391304347824,12846.38922277053,34626.25451755651,0.0,237843.3479141878,0.369610855272087,0.8208619242532094,0.0,6.103595848791243,54.753469822404995,28.507275582510513,0.0,100.0,108
agent,313.92727272727274,489.5002452247216,1,3509,204.9090909090909,272.9575208223395,2,1784,30.927272727272726,46.97407231183991,0,274,76.3,119.94184753033788,0,762,46.9,62.97311935634038,0.0,310.0,3.42065037476462,3.1790743679199416,0.0,13.5,9.463636363636363,10.29623363286395,0.0,54.0,12.909090909090908,20.59283987729334,0,175,51.481818181818184,70.93461672466339,0.0,322.0,92.28181818181818,139.90108772017368,0.0,634.0,4.256013130714056,4.024911755231523,0.0,16.997560975609755,6293.058837234514,13568.019445701213,0.0,65920.0460394097,0.2122301829653484,0.37158000385489326,0.0,1.7276342942351437,57.06847747356844,27.770896947743214,0.0,100.0,110
b_only,358.84684684684686,578.7652247861696,1,3456,236.0,351.5021013773989,2,2390,36.31531531531532,60.24902594187832,0,417,82.95495495495496,123.30143311025795,0,756,73.38738738738739,129.04003403955838,0.0,953.0,3.7666104665978675,3.6629719105520935,0.0,24.5,10.963963963963964,11.625151360053088,0.0,61.0,20.585585585585587,38.53156167197542,0,245,73.38738738738739,120.49980544466912,0.0,859.0,137.80180180180182,255.04562229387403,0.0,1889.0,4.869801737027603,4.262060170858361,0.0,19.37,11610.11160846133,31666.46894133266,0.0,239191.90823786138,0.3471940614380199,0.7797182878596616,0.0,6.137055184210185,56.21509635746156,27.66520515856163,0.0,100.0,111
bypass,360.9107142857143,585.383335613425,1,3456,239.28571428571428,364.2006285168901,2,2390,35.160714285714285,55.43156702555523,0,329,82.36607142857143,122.6912917558356,0,764,73.52678571428571,129.63573079782134,0.0,953.0,3.527554616230742,3.1024829958949334,0.0,13.5,10.303571428571429,10.374812956711263,0.0,48.0,20.794642857142858,38.37067630197963,0,246,73.65178571428571,122.05335635935744,0.0,859.0,140.41071428571428,265.9438589258757,0.0,1889.0,4.903696275360123,4.422578783595488,0.0,19.37,12332.579149937495,34188.799852284305,0.0,239191.90823786138,0.35592676130077455,0.8111448945974206,0.0,6.137055184210185,56.328204506927634,28.024408248707772,0.0,100.0,112
ground_truth,362.4017857142857,586.4330942663763,1,3454,239.99107142857142,363.8339759859221,2,2390,35.223214285714285,55.56632427270039,0,329,82.74107142857143,123.02579715819469,0,764,73.52678571428571,129.9834334434795,0.0,953.0,3.5435498915872046,3.165481964808825,0.0,13.5,10.482142857142858,10.841181198615299,0.0,51.0,20.642857142857142,38.487357733114195,0,246,73.47321428571429,122.37683345368873,0.0,859.0,140.30357142857142,266.38882505325955,0.0,1889.0,4.901378606610168,4.413857674166219,0.0,19.37,12358.179043417898,34201.990176295425,0.0,239191.90823786138,0.3560798240632737,0.8120905479738977,0.0,6.137055184210185,55.969150480938914,28.55620116235857,0.0,100.0,112
