sample_id,full_sample_id,method,sloc,lloc,comments,multi_comments,blank,cc_total,cc_avg,cc_max,cc_count,h_vocabulary,h_length,h_difficulty,h_effort,h_bugs,h_time,h_volume,mi_score,parse_error,error_message,source
102729026392,102729026392-1,agent,216,176,13,105,54,40.0,3.3333333333333335,10.0,12,22.0,33.0,2.7941176470588234,411.1858271890567,0.04905374780501027,22.843657066058704,147.1612434150308,60.07814756861174,False,,2025-11-23-qwen3-failure-classifications
102729026392,102729026392-1,bypass,245,190,11,117,63,53.0,3.7857142857142856,10.0,14,31.0,48.0,4.375,1040.381225181244,0.07926714096619,57.79895695451356,237.80142289857002,56.35863615422151,False,,2025-11-23-qwen3-failure-classifications
102729026392,102729026392-1,a_only,245,190,11,117,63,53.0,3.7857142857142856,10.0,14,31.0,48.0,4.375,1040.381225181244,0.07926714096619,57.79895695451356,237.80142289857002,56.35863615422151,False,,2025-11-23-qwen3-failure-classifications
102729026392,102729026392-1,b_only,214,174,13,105,55,40.0,3.3333333333333335,10.0,12,22.0,33.0,2.7941176470588234,411.1858271890567,0.04905374780501027,22.843657066058704,147.1612434150308,60.1938739572247,False,,2025-11-23-qwen3-failure-classifications
102729026392,102729026392-1,ground_truth,215,175,13,105,55,40.0,3.3333333333333335,10.0,12,22.0,33.0,2.7941176470588234,411.1858271890567,0.04905374780501027,22.843657066058704,147.1612434150308,60.136029291118966,False,,2025-11-23-qwen3-failure-classifications
104567777563,104567777563-1,agent,853,533,123,124,153,231.0,6.794117647058823,25.0,34,253.0,440.0,10.516949152542374,36940.964504458316,1.1708390576218322,2052.2758058032396,3512.5171728654964,11.684523328245694,False,,2025-11-23-qwen3-failure-classifications
104567777563,104567777563-1,bypass,861,538,124,124,153,233.0,6.852941176470588,27.0,34,257.0,446.0,10.483333333333333,37430.83128805926,1.19016951631349,2079.490627114403,3570.50854894047,11.239211017000224,False,,2025-11-23-qwen3-failure-classifications
104567777563,104567777563-1,a_only,861,538,124,124,153,233.0,6.852941176470588,27.0,34,257.0,446.0,10.483333333333333,37430.83128805926,1.19016951631349,2079.490627114403,3570.50854894047,11.239211017000224,False,,2025-11-23-qwen3-failure-classifications
104567777563,104567777563-1,b_only,826,523,116,124,149,227.0,6.676470588235294,25.0,34,247.0,429.0,10.532608695652174,35914.61094061937,1.136616514116609,1995.2561633677428,3409.8495423498266,12.516654307782153,False,,2025-11-23-qwen3-failure-classifications
104567777563,104567777563-1,ground_truth,861,538,124,124,153,233.0,6.852941176470588,27.0,34,257.0,446.0,10.483333333333333,37430.83128805926,1.19016951631349,2079.490627114403,3570.50854894047,11.239211017000224,False,,2025-11-23-qwen3-failure-classifications
