id,model,advantage_exact_match,advantage_similarity,advantage_bleu3,advantage_rouge_l,exact_match_agent,similarity_agent,bleu3_agent,rouge_l_agent,exact_match_bypass,similarity_bypass,bleu3_bypass,rouge_l_bypass,difficulty,project_size,n_conflict_files,n_total_conflicts,repo_commits,repo_code_lines,repo_contributors
100853987825,Qwen3-32B,0.0,0.05306455411797406,0.026879416557091695,0.0488133832436588,0.0,0.8733728046568188,0.8993182104192681,0.915767490428124,0.0,0.9264373587747928,0.9261976269763598,0.9645808736717828,easy,huge,1,1,19796,1241373,436
100853987825,LLaMA-3.1-8B,0.0,0.7990322507018466,0.9246759903246441,0.7828526414818092,0.0,0.1274051080729463,0.0015216366517157,0.1817282321899736,0.0,0.9264373587747928,0.9261976269763598,0.9645808736717828,easy,huge,1,1,19796,1241373,436
100853987825,GPT-5-nano,0.0,0.31515760162508843,0.4327770792220232,0.21153100987929196,0.0,0.6112797571497044,0.4934205477543366,0.7530498637924908,0.0,0.9264373587747928,0.9261976269763598,0.9645808736717828,easy,huge,1,1,19796,1241373,436
101855817435,Qwen3-32B,1.0,0.9343142406726223,0.965697570253456,0.961904761904762,0.0,0.0202312138728323,0.034302429746544,0.038095238095238,1.0,0.9545454545454546,1.0,1.0,easy,medium,1,1,1141,96721,18
101855817435,LLaMA-3.1-8B,0.0,0.2749615975422427,0.24956738102777432,-0.050000000000000044,0.0,0.6774193548387097,0.5313292845913057,0.8,0.0,0.9523809523809524,0.78089666561908,0.75,easy,medium,1,1,1141,96721,18
101855817435,GPT-5-nano,0.0,-0.045454545454545414,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,easy,medium,1,1,1141,96721,18
102279904217,Qwen3-32B,0.0,0.8860586849432427,0.8801449692631343,0.8493349768687607,0.0,0.1049458128078817,0.1077185641679724,0.1402483564645727,0.0,0.9910044977511244,0.9878635334311068,0.9895833333333334,medium,medium,1,3,914,63882,35
102279904217,LLaMA-3.1-8B,0.0,0.6744094848534461,0.6462085223303002,0.5652135854341738,0.0,0.3165950128976784,0.3416550111008065,0.4243697478991596,0.0,0.9910044977511244,0.9878635334311068,0.9895833333333334,medium,medium,1,3,914,63882,35
102279904217,GPT-5-nano,0.0,0.49004774306302645,0.5025015032019834,0.35157428355957765,0.0,0.500956754688098,0.4853620302291234,0.6380090497737557,0.0,0.9910044977511244,0.9878635334311068,0.9895833333333334,medium,medium,1,3,914,63882,35
102729026392,Qwen3-32B,0.0,0.22780141488169958,0.2659736955314127,0.21599002504536013,0.0,0.6288190065497743,0.6102228543611481,0.6935549250101338,0.0,0.8566204214314739,0.8761965498925608,0.909544950055494,easy,medium,1,1,2491,30692,66
102729026392,LLaMA-3.1-8B,0.0,0.5532076719144101,0.6292641958591069,0.527592402408664,0.0,0.3034127495170637,0.2469323540334539,0.38195254764683,0.0,0.8566204214314739,0.8761965498925608,0.909544950055494,easy,medium,1,1,2491,30692,66
102729026392,GPT-5-nano,0.0,-0.06572199713382487,-0.05800916019111202,-0.046136868126324226,0.0,0.9223424185652987,0.9342057100836728,0.9556818181818182,0.0,0.8566204214314739,0.8761965498925608,0.909544950055494,easy,medium,1,1,2491,30692,66
102813106132,Qwen3-32B,0.0,0.08500546224722128,0.020975268095326904,0.05234371046708386,0.0,0.6004086182493156,0.6608152171235624,0.6956445423574884,0.0,0.6854140804965368,0.6817904852188893,0.7479882528245723,hard,medium,7,18,1494,17605,68
102813106132,LLaMA-3.1-8B,0.0,0.315427352130137,0.37382954267120183,0.29497989097653654,0.0,0.36998672836639984,0.30796094254768747,0.4530083618480357,0.0,0.6854140804965368,0.6817904852188893,0.7479882528245723,hard,medium,7,18,1494,17605,68
102813106132,GPT-5-nano,0.0,0.062077660990042194,0.05258070812792548,0.05776046850435923,0.0,0.6233364195064947,0.6292097770909638,0.690227784320213,0.0,0.6854140804965368,0.6817904852188893,0.7479882528245723,hard,medium,7,18,1494,17605,68
103174421845,Qwen3-32B,1.0,0.42052181539136146,0.38403763270908253,0.33767535070140287,0.0,0.5794781846086385,0.6159623672909175,0.6623246492985971,1.0,1.0,1.0,1.0,easy,small,1,1,184,9520,14
103174421845,LLaMA-3.1-8B,1.0,0.025126570410650806,0.006860054800027049,0.006833712984054774,0.0,0.9748734295893492,0.993139945199973,0.9931662870159452,1.0,1.0,1.0,1.0,easy,small,1,1,184,9520,14
103174421845,GPT-5-nano,0.0,-0.18971109799421415,-0.22509637589198728,-0.12319456244689897,0.0,0.9849077697037452,1.0,1.0,0.0,0.795196671709531,0.7749036241080127,0.876805437553101,easy,small,1,1,184,9520,14
103436751760,Qwen3-32B,1.0,0.4582535121328225,0.36357514921773704,0.33073018352206174,0.0,0.5417464878671775,0.636424850782263,0.6692698164779383,1.0,1.0,1.0,1.0,medium,medium,1,3,2671,62557,173
103436751760,LLaMA-3.1-8B,1.0,0.4944970565651394,0.6105843417966481,0.3177737881508079,0.0,0.5055029434348606,0.3894156582033519,0.6822262118491921,1.0,1.0,1.0,1.0,medium,medium,1,3,2671,62557,173
103436751760,GPT-5-nano,0.0,0.6549782441771181,0.8881692268713357,0.5579455620055446,0.0,0.2789864346045559,0.0524991565121963,0.4073756432246999,0.0,0.933964678781674,0.940668383383532,0.9653212052302445,medium,medium,1,3,2671,62557,173
103656426411,Qwen3-32B,0.0,0.6535309626967616,0.6177041529508703,0.7296889157354275,0.0,0.2348074519373847,0.2398601160337218,0.2202183198860939,0.0,0.8883384146341463,0.8575642689845921,0.9499072356215214,easy,large,1,1,2047,227606,180
103656426411,LLaMA-3.1-8B,0.0,0.14327959909153742,0.07361472538038838,0.051718032608268016,0.0,0.6417813765182186,0.7822578789444187,0.8091353996737357,0.0,0.7850609756097561,0.855872604324807,0.8608534322820037,easy,large,1,1,2047,227606,180
103656426411,GPT-5-nano,0.0,-0.001905487804878092,-0.007440414015295271,0.003182452614720943,0.0,0.7869664634146342,0.8633130183401023,0.8576709796672828,0.0,0.7850609756097561,0.855872604324807,0.8608534322820037,easy,large,1,1,2047,227606,180
104567777563,Qwen3-32B,0.0,0.06639856929976884,0.05414207453155939,0.04723156247467719,0.0,0.932930624199158,0.9452767303437974,0.952598888525662,0.0,0.9993291934989268,0.9994188048753568,0.9998304510003392,medium,medium,1,3,1713,70617,167
104567777563,LLaMA-3.1-8B,0.0,0.8165192698055337,0.987150416598081,0.6837712254878107,0.0,0.1828099236933931,0.0122683882772758,0.3160592255125285,0.0,0.9993291934989268,0.9994188048753568,0.9998304510003392,medium,medium,1,3,1713,70617,167
104567777563,GPT-5-nano,0.0,-0.04074159285248646,-0.07401538686767684,-0.017003056006568595,0.0,0.989378427086928,0.982786579121942,0.99582943229211,0.0,0.9486368342344416,0.9087711922542652,0.9788263762855414,medium,medium,1,3,1713,70617,167
104706623137,Qwen3-32B,0.0,0.4992353940504319,0.4602798847222461,0.39754055599377314,0.0,0.4687851275399913,0.5182116184005771,0.5905044510385756,0.0,0.9680205215904232,0.9784915031228232,0.9880450070323488,medium,large,1,5,7136,245677,302
104706623137,LLaMA-3.1-8B,0.0,0.18991021804189812,0.19023802417851754,0.11854693753427925,0.0,0.7781103035485251,0.7882534789443056,0.8694980694980695,0.0,0.9680205215904232,0.9784915031228232,0.9880450070323488,medium,large,1,5,7136,245677,302
104706623137,GPT-5-nano,0.0,-0.22761864044463453,-0.26111823340039875,-0.13624871342967926,0.0,0.945788798631894,0.9568465685327904,0.9714487134296792,0.0,0.7181701581872595,0.6957283351323916,0.8351999999999999,medium,large,1,5,7136,245677,302
105038906426,Qwen3-32B,0.0,0.4543959122773904,0.46764441616738156,0.40669842448355775,0.0,0.4525722668622678,0.4570951959583524,0.5537535529175722,0.0,0.9069681791396582,0.924739612125734,0.96045197740113,easy,medium,1,1,1318,95675,16
105038906426,LLaMA-3.1-8B,0.0,0.26518555398724064,0.2832781593145871,0.15164622787388315,0.0,0.7219357690041249,0.7087091343257549,0.8408304498269896,0.0,0.9871213229913656,0.991987293640342,0.9924766777008728,easy,medium,1,1,1318,95675,16
105038906426,GPT-5-nano,0.0,-0.025854449027695958,-0.029357926390573996,-0.006378489429336831,0.0,0.9328226281673542,0.954097538516308,0.9668304668304668,0.0,0.9069681791396582,0.924739612125734,0.96045197740113,easy,medium,1,1,1318,95675,16
105354636072,Qwen3-32B,0.0,0.04310736228979539,0.04014663685903119,0.03368640951766255,0.0,0.9450294596966278,0.9524799554738712,0.957008801920419,0.0,0.9881368219864232,0.9926265923329024,0.9906952114380816,medium,huge,1,2,19796,1241373,436
105354636072,LLaMA-3.1-8B,0.0,0.8635240229354774,0.9924924344035584,0.8218173783811441,0.0,0.1246127990509458,0.000134157929344,0.1688778330569375,0.0,0.9881368219864232,0.9926265923329024,0.9906952114380816,medium,huge,1,2,19796,1241373,436
105354636072,GPT-5-nano,1.0,0.021254860607658355,0.021466575692597245,0.014304291287385973,0.0,0.9787451393923416,0.9785334243074028,0.985695708712614,1.0,1.0,1.0,1.0,medium,huge,1,2,19796,1241373,436
105857803793,Qwen3-32B,0.0,0.36680554720014535,0.35913010559753766,0.3479647340269144,0.0,0.5210713870747145,0.5264465201042444,0.5843271092046045,0.0,0.8878769342748598,0.8855766257017821,0.9322918432315189,hard,medium,2,4,486,19298,28
105857803793,LLaMA-3.1-8B,0.0,0.051514083554541346,-0.037180014247402804,0.02931265064602051,0.0,0.8363628507203185,0.9227566399491849,0.9029791925854984,0.0,0.8878769342748598,0.8855766257017821,0.9322918432315189,hard,medium,2,4,486,19298,28
105857803793,GPT-5-nano,0.0,-0.0009845508639361178,-0.007188599080958813,-0.0075146133447066,0.0,0.9534130852950207,0.9567027888934234,0.9689979651622203,0.0,0.9524285344310846,0.9495141898124646,0.9614833518175137,hard,medium,2,4,486,19298,28
106151546310,Qwen3-32B,0.0,0.11899303719273624,0.1035713227745475,0.09001832413468602,0.0,0.773682639224519,0.8334851865469401,0.8530655530050182,0.0,0.8926756764172552,0.9370565093214877,0.9430838771397042,hard,large,3,12,1579,208675,249
106151546310,LLaMA-3.1-8B,0.0,0.6015681928129313,0.7624664433831845,0.5481866517281982,0.0,0.2911074836043239,0.17459006593830317,0.39489722541150596,0.0,0.8926756764172552,0.9370565093214877,0.9430838771397042,hard,large,3,12,1579,208675,249
106151546310,GPT-5-nano,0.0,0.3722771437259492,0.2575885652872726,0.33521427839686957,0.0,0.5190350468669026,0.6338915120748428,0.5855767623947497,0.0,0.8913121905928518,0.8914800773621154,0.9207910407916192,hard,large,3,12,1579,208675,249
106986943940,Qwen3-32B,0.0,0.3014442706981082,0.213659687644149,0.22849755279898287,0.0,0.6703160504028094,0.730910192660469,0.7603978300180831,0.0,0.9717603211009176,0.944569880304618,0.988895382817066,medium,medium,1,6,2226,37352,14
106986943940,LLaMA-3.1-8B,0.0,0.003583715596330417,0.00040603805191274933,0.002322119536272038,0.0,0.9681766055045872,0.9441638422527042,0.986573263280794,0.0,0.9717603211009176,0.944569880304617,0.988895382817066,medium,medium,1,6,2226,37352,14
106986943940,GPT-5-nano,0.0,-0.005017201834862428,-0.002309630646220029,-0.0023720888779199534,0.0,0.9709002293577982,0.944000487266604,0.9883040935672516,0.0,0.9658830275229358,0.941690856620384,0.9859320046893316,medium,medium,1,6,2226,37352,14
107501480065,Qwen3-32B,0.0,0.2894260479724212,0.3086043232160903,0.26790896036665246,0.0,0.6246871871871872,0.592206419709106,0.6781411359724612,0.0,0.9141132351596084,0.9008107429251964,0.9460500963391136,easy,large,1,1,937,138646,187
107501480065,LLaMA-3.1-8B,0.0,-0.02910502554591876,-0.029685171671397614,-0.01778177071856002,0.0,0.9432182607055272,0.930495914596594,0.9638318670576737,0.0,0.9141132351596084,0.9008107429251964,0.9460500963391136,easy,large,1,1,937,138646,187
107501480065,GPT-5-nano,0.0,0.0322489065947722,-0.014614509410776022,0.019836504106104047,0.0,0.8818643285648362,0.9154252523359724,0.9262135922330096,0.0,0.9141132351596084,0.9008107429251964,0.9460500963391136,easy,large,1,1,937,138646,187
107753764139,Qwen3-32B,0.0,0.33896341749299874,0.18607208125442487,0.2528785938638627,0.0,0.4778555953040762,0.5753106513813183,0.6193293885601578,0.0,0.8168190127970749,0.7613827326357432,0.8722079824240205,easy,small,1,1,175,9743,8
107753764139,LLaMA-3.1-8B,0.0,0.28299817184643505,0.2995295538725312,0.17554399809885846,0.0,0.636837294332724,0.6136768773041836,0.7841306884480748,0.0,0.919835466179159,0.9132064311767149,0.9596746865469332,easy,small,1,1,175,9743,8
107753764139,GPT-5-nano,0.0,0.021003449689980025,0.025557632384364926,0.021434686546933257,0.0,0.898832016489179,0.8876487987923499,0.93824,0.0,0.919835466179159,0.9132064311767149,0.9596746865469332,easy,small,1,1,175,9743,8
109035770164,Qwen3-32B,0.0,0.25441582837782784,0.3055206789212302,0.2484734517823195,0.0,0.3992933509957358,0.3828794136499542,0.46828445510617267,0.0,0.6537091793735637,0.6884000925711844,0.7167579068884922,hard,large,2,3,1548,129913,57
109035770164,LLaMA-3.1-8B,0.0,-0.06802146805637554,-0.1914886769143006,-0.11667061889638908,0.0,0.7217306474299392,0.879888769485485,0.8334285257848812,0.0,0.6537091793735637,0.6884000925711844,0.7167579068884922,hard,large,2,3,1548,129913,57
109035770164,GPT-5-nano,0.0,-0.0744085371784241,-0.11131515263661618,-0.06164638193159533,0.0,0.7281177165519878,0.7997152452078006,0.7784042888200875,0.0,0.6537091793735637,0.6884000925711844,0.7167579068884922,hard,large,2,3,1548,129913,57
110210585948,Qwen3-32B,1.0,0.5312616363697912,0.34620359183812455,0.4374807987711212,0.0,0.4687383636302088,0.6537964081618755,0.5625192012288788,1.0,1.0,1.0,1.0,medium,large,1,2,5628,142108,347
110210585948,LLaMA-3.1-8B,1.0,0.5453154039575817,0.6267075669215756,0.45273631840796025,0.0,0.4546845960424183,0.3732924330784244,0.5472636815920398,1.0,1.0,1.0,1.0,medium,large,1,2,5628,142108,347
110210585948,GPT-5-nano,0.0,0.02027987318246416,-0.14936060409004848,0.013798891862703666,0.0,0.6955832513392369,0.8914378827430166,0.8095878136200717,0.0,0.7158631245217011,0.7420772786529681,0.8233867054827754,medium,large,1,2,5628,142108,347
110606214242,Qwen3-32B,1.0,0.12632110872322,0.10690976293102883,0.0840372526096691,0.0,0.87367889127678,0.8930902370689712,0.9159627473903309,1.0,1.0,1.0,1.0,hard,medium,3,4,3622,47512,151
110606214242,LLaMA-3.1-8B,0.0,0.7569120444098317,0.9358395493668482,0.6850291549972134,0.0,0.17113633978197917,0.015576389097489901,0.2671220578085278,0.0,0.9280483841918109,0.9514159384643381,0.9521512128057412,hard,medium,3,4,3622,47512,151
110606214242,GPT-5-nano,1.0,0.4728990847243607,0.47509044486325447,0.402240209564663,0.0,0.5271009152756393,0.5249095551367455,0.597759790435337,1.0,1.0,1.0,1.0,hard,medium,3,4,3622,47512,151
110996792085,Qwen3-32B,0.0,0.019292760817098964,0.003279966732581241,0.02130401991947717,0.0,0.8344497071270425,0.9126437498213612,0.8964072225303507,0.0,0.8537424679441414,0.9159237165539424,0.9177112424498278,easy,medium,1,1,3000,42629,89
110996792085,LLaMA-3.1-8B,0.0,0.7312733815004141,0.9146447175505562,0.6775603158046165,0.0,0.1224690864437273,0.0012789990033862,0.2401509266452113,0.0,0.8537424679441414,0.9159237165539424,0.9177112424498278,easy,medium,1,1,3000,42629,89
110996792085,GPT-5-nano,0.0,0.1337207642002457,0.09213551743262882,0.0688746052661593,0.0,0.8594825370534311,0.9004999540056784,0.927958833619211,0.0,0.9932033012536768,0.9926354714383072,0.9968334388853703,easy,medium,1,1,3000,42629,89
111549708192,Qwen3-32B,0.0,0.17486213525644334,0.08453013809346,0.19445372547963657,0.0,0.5930042934109261,0.6484950527145745,0.6372138734453349,0.0,0.7678664286673694,0.7330251908080345,0.8316675989249714,hard,medium,2,3,1464,33640,92
111549708192,LLaMA-3.1-8B,0.0,0.3906049037558164,0.36879709147278655,0.3518629545669056,0.0,0.377261524911553,0.36422809933524763,0.47980464435806586,0.0,0.7678664286673694,0.7330251908080342,0.8316675989249714,hard,medium,2,3,1464,33640,92
111549708192,GPT-5-nano,1.0,0.12007671775543693,0.14176766834472065,0.0758843924033934,0.0,0.8799232822445631,0.8582323316552793,0.9241156075966066,1.0,1.0,1.0,1.0,hard,medium,2,3,1464,33640,92
112177815245,Qwen3-32B,1.0,0.44889343738006904,0.4495361048813865,0.3829652996845426,0.0,0.551106562619931,0.5504638951186135,0.6170347003154574,1.0,1.0,1.0,1.0,easy,medium,1,1,1037,39797,168
112177815245,LLaMA-3.1-8B,1.0,0.028879211551684603,0.025092956779267594,0.01725888324873104,0.0,0.9711207884483154,0.9749070432207324,0.982741116751269,1.0,1.0,1.0,1.0,easy,medium,1,1,1037,39797,168
112177815245,GPT-5-nano,1.0,0.02315982572804398,0.019972950410680035,0.010121457489878583,0.0,0.976840174271956,0.98002704958932,0.9898785425101214,1.0,1.0,1.0,1.0,easy,medium,1,1,1037,39797,168
112872124646,Qwen3-32B,0.0,0.15995616102285837,0.07611927632660032,0.10173745080755092,0.0,0.788735171371299,0.8630518191496869,0.8698092031425365,0.0,0.9486913323941574,0.9391710954762872,0.9715466539500874,medium,medium,1,4,957,21610,34
112872124646,LLaMA-3.1-8B,0.0,0.6368725439311931,0.8173684933755463,0.46727512312579744,0.0,0.3118187884629643,0.1218026021007409,0.50427153082429,0.0,0.9486913323941574,0.9391710954762872,0.9715466539500874,medium,medium,1,4,957,21610,34
112872124646,GPT-5-nano,0.0,0.004324063034720771,-0.005411294283730772,0.003896914611729807,0.0,0.8216935835879529,0.9208135229329774,0.9091737545565004,0.0,0.8260176466226736,0.9154022286492466,0.9130706691682302,medium,medium,1,4,957,21610,34
112937595172,Qwen3-32B,0.0,0.17052414858793707,0.189744760390832,0.14729697260438823,0.0,0.8119610258707581,0.7941731745852144,0.8429882044560943,0.0,0.9824851744586952,0.9839179349760464,0.9902851770604826,easy,large,1,1,1579,208675,249
112937595172,LLaMA-3.1-8B,0.0,0.4686250172390013,0.5033847454397965,0.2717550754185749,0.0,0.5138601572196939,0.4805331895362499,0.7185301016419077,0.0,0.9824851744586952,0.9839179349760464,0.9902851770604826,easy,large,1,1,1579,208675,249
112937595172,GPT-5-nano,0.0,-0.0031812223540087503,-0.0008829020466100124,-0.0009260166660032265,0.0,0.9921907110563092,0.9920037625198996,0.9938118811881188,0.0,0.9890094887023004,0.9911208604732896,0.9928858645221156,easy,large,1,1,1579,208675,249
113404845952,Qwen3-32B,0.0,0.4787753945334761,0.3980868352677748,0.40066803628079894,0.0,0.3922666319489649,0.4724381566597109,0.5123754419800707,0.0,0.871042026482441,0.8705249919274857,0.9130434782608696,easy,large,1,1,2703,173254,170
113404845952,LLaMA-3.1-8B,0.0,0.049798503166378794,-0.10679960655456444,0.03032954846797331,0.0,0.6954519286125505,0.818859941822885,0.8221957040572793,0.0,0.7452504317789292,0.7120603352683206,0.8525252525252526,easy,large,1,1,2703,173254,170
113404845952,GPT-5-nano,0.0,0.0037420840529649446,-0.12825375761796554,-0.02240253112880175,0.0,0.8672999424294761,0.9987787495454512,0.9354460093896714,0.0,0.871042026482441,0.8705249919274857,0.9130434782608696,easy,large,1,1,2703,173254,170
113576311960,Qwen3-32B,0.0,0.4095067235934637,0.4026900169005955,0.39289300722710796,0.0,0.45280763787835304,0.4667631818040176,0.5262549540726111,0.0,0.8623143614718167,0.8694531987046131,0.9191479612997191,hard,large,4,22,1624,122622,33
113576311960,LLaMA-3.1-8B,0.0,0.02388017204534798,0.059624712672868285,0.013974499820867625,0.0,0.8384341894264687,0.809828486031745,0.9051734614788515,0.0,0.8623143614718167,0.8694531987046132,0.9191479612997191,hard,large,4,22,1624,122622,33
113576311960,GPT-5-nano,0.0,-0.08901451405985727,-0.08170519035919355,-0.054416360200173264,0.0,0.951328875531674,0.9511583890638067,0.9735643214998924,0.0,0.8623143614718167,0.8694531987046131,0.9191479612997191,hard,large,4,22,1624,122622,33
114626546336,Qwen3-32B,0.0,0.027716591300631532,0.012459543175310284,0.03114873471579238,0.0,0.8684432588398617,0.8747689868271873,0.9048800661703889,0.0,0.8961598501404933,0.8872285300024976,0.9360288008861812,easy,medium,1,1,1713,70617,167
114626546336,LLaMA-3.1-8B,0.0,0.5998751170777397,0.7804720653980963,0.49261230464581507,0.0,0.2913830783640337,0.113632388766364,0.4522331263769277,0.0,0.8912581954417733,0.8941044541644604,0.9448454310227428,easy,medium,1,1,1713,70617,167
114626546336,GPT-5-nano,0.0,-0.08029971901342492,-0.08817160744434238,-0.04114749998916967,0.0,0.9715579144551982,0.9822760616088028,0.9859929310119124,0.0,0.8912581954417733,0.8941044541644604,0.9448454310227428,easy,medium,1,1,1713,70617,167
115057678072,Qwen3-32B,0.0,0.04448923631491131,0.011565696558824001,0.03219709340093757,0.0,0.4451571927596062,0.4687953716950202,0.52318985652319,0.0,0.4896464290745175,0.4803610682538442,0.5553869499241275,medium,medium,1,2,3349,39969,69
115057678072,LLaMA-3.1-8B,1.0,0.5147003154574132,0.187571231822098,0.34686567164179105,0.0,0.4852996845425867,0.812428768177902,0.653134328358209,1.0,1.0,1.0,1.0,medium,medium,1,2,3349,39969,69
115057678072,GPT-5-nano,0.0,-0.3924496407944782,-0.4286636589357678,-0.38971108929155884,0.0,0.8820960698689957,0.909024727189612,0.9450980392156864,0.0,0.4896464290745175,0.4803610682538442,0.5553869499241275,medium,medium,1,2,3349,39969,69
115058474542,Qwen3-32B,0.0,-0.9361916771752836,-0.9348635192499032,-0.94,0.0,0.9361916771752836,0.9348635192499032,0.94,0.0,0.0,0.0,0.0,easy,medium,1,1,479,40945,36
115058474542,LLaMA-3.1-8B,0.0,-0.6245285560344828,-0.5389766989652418,-0.7843621399176954,0.0,0.6245285560344828,0.5389766989652418,0.7843621399176954,0.0,0.0,0.0,0.0,easy,medium,1,1,479,40945,36
115058474542,GPT-5-nano,-1.0,-0.999932650862069,-1.0,-1.0,1.0,0.999932650862069,1.0,1.0,0.0,0.0,0.0,0.0,easy,medium,1,1,479,40945,36
115110753634,Qwen3-32B,0.0,0.4240617614529607,0.4218140893040835,0.28529934735608486,0.0,0.5713510825837365,0.5685590151564641,0.7067901234567902,0.0,0.9954128440366972,0.9903731044605476,0.992089470812875,medium,large,1,2,3048,121073,25
115110753634,LLaMA-3.1-8B,0.0,0.6679848149319835,0.8658920570029369,0.509345102141662,0.0,0.3274280291047137,0.1244810474576115,0.482744368671213,0.0,0.9954128440366972,0.9903731044605484,0.992089470812875,medium,large,1,2,3048,121073,25
115110753634,GPT-5-nano,0.0,-0.003796267004112841,-0.008189427676457806,-0.007092198581560183,0.0,0.99920911104081,0.9985625321370054,0.9991816693944352,0.0,0.9954128440366972,0.9903731044605476,0.992089470812875,medium,large,1,2,3048,121073,25
116012349852,Qwen3-32B,0.0,0.2287932048128528,0.18763303326711167,0.17595514332462137,0.0,0.7403037529810468,0.7761906182641367,0.8061877138182358,0.0,0.9690969577938996,0.9638236515312484,0.9821428571428572,medium,medium,1,2,1353,52196,108
116012349852,LLaMA-3.1-8B,0.0,0.6499258487314121,0.8227013590725449,0.4769359145527371,0.0,0.3191711090624874,0.1411222924587034,0.5052069425901201,0.0,0.9690969577938996,0.9638236515312484,0.9821428571428572,medium,medium,1,2,1353,52196,108
116012349852,GPT-5-nano,0.0,0.04336847168223179,0.04841803105546061,0.024890663751033437,0.0,0.9257284861116678,0.9154056204757878,0.9572521933918238,0.0,0.9690969577938996,0.9638236515312484,0.9821428571428572,medium,medium,1,2,1353,52196,108
117796605389,Qwen3-32B,0.0,0.42674345650573586,0.40158064429639206,0.30125,0.0,0.5729823455233292,0.5984193557036079,0.69875,0.0,0.999725802029065,1.0,1.0,easy,medium,1,1,1585,66187,20
117796605389,LLaMA-3.1-8B,0.0,0.27227858513847003,0.21713935327735145,0.1332694151486098,0.0,0.727447216890595,0.7828606467226485,0.8667305848513902,0.0,0.999725802029065,1.0,1.0,easy,medium,1,1,1585,66187,20
117796605389,GPT-5-nano,0.0,-0.13435700575815757,-0.09128570092532862,-0.10925689714647879,0.0,0.9646284617493832,0.9606279740706996,0.9765765765765768,0.0,0.8302714559912256,0.8693422731453709,0.867319679430098,easy,medium,1,1,1585,66187,20
