id,n_conflict_files,n_total_conflicts,repo_commits,repo_code_lines,repo_contributors,difficulty,project_size
650394314545,1,1,311,1336,37,easy,small
943837085655,1,1,3813,180351,314,easy,large
96182708169,1,1,3813,180351,314,easy,large
458326496157,1,1,4557,41145,25,easy,medium
367291325779,1,1,583,101433,24,easy,large
418296772343,1,1,21030,308816,411,easy,large
243576661689,1,1,21030,308816,411,easy,large
811202524573,1,1,5628,142108,347,easy,large
215066829348,1,1,3143,71362,269,easy,medium
125568505545,1,1,3143,71362,269,easy,medium
905315420924,1,1,7734,53618,93,easy,medium
646490606670,1,1,7734,53618,93,easy,medium
561510544031,1,1,7734,53618,93,easy,medium
816887593709,1,1,7734,53618,93,easy,medium
187746171887,1,1,7734,53618,93,easy,medium
133307714409,1,1,7734,53618,93,easy,medium
482698034480,1,1,7734,53618,93,easy,medium
725873159889,1,1,7734,53618,93,easy,medium
762584756954,1,1,7734,53618,93,easy,medium
847142063317,1,1,937,77270,61,easy,medium
212146475816,1,1,2193,25997,137,easy,medium
516521513835,1,1,733,6065,72,easy,small
202587321267,1,1,897,18763,154,easy,medium
968497987226,1,1,8141,499166,258,easy,large
446130660579,1,1,1818,154377,113,easy,large
876499853735,1,1,3000,42629,89,easy,medium
4734101411,1,1,3000,42629,89,easy,medium
914404621863,1,1,3000,42629,89,easy,medium
260153519765,1,1,3000,42629,89,easy,medium
263056810,1,1,3000,42629,89,easy,medium
550198980616,1,1,3000,42629,89,easy,medium
891933334155,1,1,3000,42629,89,easy,medium
110996792085,1,1,3000,42629,89,easy,medium
873469532425,1,1,3000,42629,89,easy,medium
817396357249,1,1,11910,376154,217,easy,large
797517867029,1,1,11910,376154,217,easy,large
479410264696,1,1,11910,376154,217,easy,large
735879312643,1,1,1765,59824,205,easy,medium
478587514026,1,1,1765,59824,205,easy,medium
997967155543,1,1,1765,59824,205,easy,medium
807318569422,1,1,1765,59824,205,easy,medium
44880586067,1,1,2799,24602,61,easy,medium
660673792076,1,1,7847,130612,425,easy,large
413716776851,1,1,7847,130612,425,easy,large
503065687569,1,1,7847,130612,425,easy,large
133313355306,1,1,7847,130612,425,easy,large
499168659155,1,1,7847,130612,425,easy,large
69396474219,1,1,16246,227062,388,easy,large
200212032116,1,1,2115,42575,92,easy,medium
849927950896,1,1,1517,14083,164,easy,medium
508871921283,1,1,3125,59685,54,easy,medium
343110230457,1,1,3125,59685,54,easy,medium
796457589760,1,1,3125,59685,54,easy,medium
763264056063,1,1,8644,330634,158,easy,large
825096066117,1,1,946,6073,55,easy,small
805716461390,1,1,17585,460177,407,easy,large
771004254706,1,1,12105,118350,127,easy,large
936318616705,1,1,12105,118350,127,easy,large
431773585660,1,1,658,13649,65,easy,medium
947550465599,1,1,2047,227606,180,easy,large
15863986603,1,1,2047,227606,180,easy,large
547965125010,1,1,2047,227606,180,easy,large
596830707697,1,1,2047,227606,180,easy,large
918940445022,1,1,2047,227606,180,easy,large
400273830246,1,1,2047,227606,180,easy,large
103656426411,1,1,2047,227606,180,easy,large
85667584588,1,1,236,91126,45,easy,medium
517858651642,1,1,1322,67245,45,easy,medium
270531882597,1,1,1322,67245,45,easy,medium
911949672703,1,1,1322,67245,45,easy,medium
912411629049,1,1,1322,67245,45,easy,medium
465318928594,1,1,1322,67245,45,easy,medium
763860795803,1,1,9242,40452,106,easy,medium
508156539537,1,1,9242,40452,106,easy,medium
112177815245,1,1,1037,39797,168,easy,medium
412536199125,1,1,1037,39797,168,easy,medium
715977394123,1,1,912,13648,18,easy,medium
652758502101,1,1,912,13648,18,easy,medium
584324522753,1,1,912,13648,18,easy,medium
397354368781,1,1,912,13648,18,easy,medium
206178492825,1,1,12162,372987,65,easy,large
702101775125,1,1,12162,372987,65,easy,large
126300906186,1,1,12162,372987,65,easy,large
449657747662,1,1,12162,372987,65,easy,large
25148798218,1,1,12162,372987,65,easy,large
820296913979,1,1,12162,372987,65,easy,large
614017873084,1,1,1413,11897,39,easy,medium
617717979505,1,1,1413,11897,39,easy,medium
782749733671,1,1,2288,407946,26,easy,large
813398965891,1,1,3109,77407,234,easy,medium
535119848597,1,1,6347,69964,115,easy,medium
709336697116,1,1,631,411187,29,easy,large
991745253470,1,1,631,411187,29,easy,large
941584581478,1,1,631,411187,29,easy,large
51348011552,1,1,878,12049,69,easy,medium
513400050034,1,1,1579,208675,249,easy,large
824009676482,1,1,1579,208675,249,easy,large
214538838340,1,1,1579,208675,249,easy,large
484344949470,1,1,1579,208675,249,easy,large
261277312749,1,1,1579,208675,249,easy,large
264808497400,1,1,1579,208675,249,easy,large
821431460006,1,1,1579,208675,249,easy,large
887364641960,1,1,1579,208675,249,easy,large
714623862778,1,1,1579,208675,249,easy,large
33086999729,1,1,1579,208675,249,easy,large
142967274267,1,1,1579,208675,249,easy,large
112937595172,1,1,1579,208675,249,easy,large
187891328019,1,1,1579,208675,249,easy,large
974016557855,1,1,1579,208675,249,easy,large
607976624665,1,1,1579,208675,249,easy,large
260555716717,1,1,1579,208675,249,easy,large
417824273016,1,1,1579,208675,249,easy,large
503416941185,1,1,1579,208675,249,easy,large
810893186987,1,1,1579,208675,249,easy,large
203345343503,1,1,1579,208675,249,easy,large
27393818973,1,1,1579,208675,249,easy,large
240343331150,1,1,1579,208675,249,easy,large
657549377257,1,1,1579,208675,249,easy,large
163540612069,1,1,1579,208675,249,easy,large
154286321760,1,1,1579,208675,249,easy,large
23441962954,1,1,824,35470,100,easy,medium
70914489925,1,1,233,5284,28,easy,small
891369168625,1,1,586,24799,77,easy,medium
314074712614,1,1,586,24799,77,easy,medium
187937374571,1,1,586,24799,77,easy,medium
423655695481,1,1,1548,129913,57,easy,large
91318994359,1,1,1548,129913,57,easy,large
788349212379,1,1,1548,129913,57,easy,large
627388397122,1,1,1548,129913,57,easy,large
922452804875,1,1,1548,129913,57,easy,large
941579677998,1,1,2267,1811031,97,easy,huge
767230921903,1,1,964,21821,97,easy,medium
600880124335,1,1,3174,293382,120,easy,large
124416110103,1,1,68,10789,6,easy,medium
737333157458,1,1,2189,120917,25,easy,large
576741059085,1,1,2189,120917,25,easy,large
535354647515,1,1,2189,120917,25,easy,large
708880732959,1,1,2189,120917,25,easy,large
573684811854,1,1,2189,120917,25,easy,large
331488992483,1,1,2189,120917,25,easy,large
633184245381,1,1,393,32202,48,easy,medium
475989492637,1,1,393,32202,48,easy,medium
209239030848,1,1,1713,70617,167,easy,medium
439186355977,1,1,1713,70617,167,easy,medium
431213158576,1,1,1713,70617,167,easy,medium
50897849942,1,1,1713,70617,167,easy,medium
311402469628,1,1,1713,70617,167,easy,medium
389661444643,1,1,1713,70617,167,easy,medium
466328562579,1,1,1713,70617,167,easy,medium
535144797436,1,1,1713,70617,167,easy,medium
682534940583,1,1,1713,70617,167,easy,medium
219666136048,1,1,1713,70617,167,easy,medium
749744302881,1,1,1713,70617,167,easy,medium
165509720786,1,1,1713,70617,167,easy,medium
192309345947,1,1,1713,70617,167,easy,medium
114626546336,1,1,1713,70617,167,easy,medium
226178045523,1,1,1713,70617,167,easy,medium
830565339789,1,1,1713,70617,167,easy,medium
878269694631,1,1,1713,70617,167,easy,medium
842034616440,1,1,1713,70617,167,easy,medium
403639451004,1,1,1713,70617,167,easy,medium
195941536019,1,1,1713,70617,167,easy,medium
735231114446,1,1,1713,70617,167,easy,medium
454113775454,1,1,1713,70617,167,easy,medium
481814773416,1,1,1713,70617,167,easy,medium
538486264503,1,1,1713,70617,167,easy,medium
247272567499,1,1,1713,70617,167,easy,medium
855867659449,1,1,1713,70617,167,easy,medium
253490677441,1,1,1713,70617,167,easy,medium
722004022430,1,1,1713,70617,167,easy,medium
378025367584,1,1,1713,70617,167,easy,medium
194362783509,1,1,1713,70617,167,easy,medium
726275862839,1,1,1713,70617,167,easy,medium
762881788030,1,1,1713,70617,167,easy,medium
419490502071,1,1,1713,70617,167,easy,medium
477874713980,1,1,1713,70617,167,easy,medium
495583195657,1,1,1713,70617,167,easy,medium
33643660825,1,1,1713,70617,167,easy,medium
548683854532,1,1,1713,70617,167,easy,medium
281671765778,1,1,1713,70617,167,easy,medium
934562386198,1,1,1713,70617,167,easy,medium
27198332737,1,1,1713,70617,167,easy,medium
746357540422,1,1,1713,70617,167,easy,medium
91018899649,1,1,1713,70617,167,easy,medium
734732719100,1,1,1713,70617,167,easy,medium
453683683380,1,1,1713,70617,167,easy,medium
898448856329,1,1,1713,70617,167,easy,medium
784218907795,1,1,6890,1150257,472,easy,huge
846237170206,1,1,2232,24946,45,easy,medium
964581034856,1,1,2545,42619,191,easy,medium
469909380120,1,1,308,27071,34,easy,medium
61041753522,1,1,4099,34955,319,easy,medium
415774755217,1,1,4099,34955,319,easy,medium
939240923914,1,1,4099,34955,319,easy,medium
425480502470,1,1,4099,34955,319,easy,medium
41736855244,1,1,4099,34955,319,easy,medium
6478396692,1,1,4099,34955,319,easy,medium
323712641999,1,1,4099,34955,319,easy,medium
624959477248,1,1,754,28169,57,easy,medium
199378705901,1,1,661,49269,39,easy,medium
585060698898,1,1,661,49269,39,easy,medium
729308365032,1,1,661,49269,39,easy,medium
318891865679,1,1,170,6226,8,easy,small
416581719268,1,1,372,27522,7,easy,medium
432139416527,1,1,372,27522,7,easy,medium
855922812860,1,1,399,1624877,5,easy,huge
331306179534,1,1,399,1624877,5,easy,huge
247982737361,1,1,1851,56038,30,easy,medium
65387531591,1,1,1851,56038,30,easy,medium
163902326387,1,1,395,120202,47,easy,large
118214162527,1,1,395,120202,47,easy,large
296110151635,1,1,395,120202,47,easy,large
996623769158,1,1,125,9612,13,easy,small
43632899249,1,1,125,9612,13,easy,small
450107687420,1,1,937,138646,187,easy,large
372124824276,1,1,937,138646,187,easy,large
107501480065,1,1,937,138646,187,easy,large
789511319434,1,1,937,138646,187,easy,large
633246057513,1,1,937,138646,187,easy,large
548130612998,1,1,937,138646,187,easy,large
231040798896,1,1,739,46120,37,easy,medium
798461765231,1,1,739,46120,37,easy,medium
75993936378,1,1,739,46120,37,easy,medium
794201769403,1,1,460,22199,11,easy,medium
414708677549,1,1,460,22199,11,easy,medium
19601435012,1,1,460,22199,11,easy,medium
630347717090,1,1,460,22199,11,easy,medium
451551310546,1,1,460,22199,11,easy,medium
476385741225,1,1,460,22199,11,easy,medium
635140062575,1,1,460,22199,11,easy,medium
715387514560,1,1,460,22199,11,easy,medium
295467569875,1,1,460,22199,11,easy,medium
9642666906,1,1,130,2163753,17,easy,huge
561207007866,1,1,729,13701,22,easy,medium
933396705737,1,1,178,10283,29,easy,medium
919340316964,1,1,987,15754,27,easy,medium
119788043391,1,1,987,15754,27,easy,medium
959948679826,1,1,987,15754,27,easy,medium
673559769890,1,1,987,15754,27,easy,medium
127696746793,1,1,1318,95675,16,easy,medium
105038906426,1,1,1318,95675,16,easy,medium
588151195551,1,1,248,146868,10,easy,large
288458015299,1,1,297,34777,10,easy,medium
402805974221,1,1,297,34777,10,easy,medium
540082067762,1,1,182,4559,20,easy,small
689359574943,1,1,4434,56490,158,easy,medium
615959405420,1,1,1211,22312,26,easy,medium
813398586551,1,1,496,9840,12,easy,small
786439158741,1,1,496,9840,12,easy,small
312313755004,1,1,496,9840,12,easy,small
640504300320,1,1,496,9840,12,easy,small
490962745244,1,1,496,9840,12,easy,small
420682039538,1,1,670,12895,13,easy,medium
101855817435,1,1,1141,96721,18,easy,medium
522337971381,1,1,1141,96721,18,easy,medium
593354832744,1,1,621,5787,16,easy,small
339220764754,2,3,2051,30277,24,hard,medium
531850075449,3,3,3249,93562,51,hard,medium
883067272382,2,2,3249,93562,51,hard,medium
504564843184,2,2,3249,93562,51,hard,medium
181495264632,2,2,2594,288353,76,hard,large
307416445107,2,6,55,3456,12,hard,small
274346483862,3,7,4122,272515,295,hard,large
817039103073,2,11,365,23153,57,hard,medium
850065405582,2,2,2583,95351,63,hard,medium
703176684652,2,5,2583,95351,63,hard,medium
156850059734,4,4,2583,95351,63,hard,medium
542594122866,3,3,2583,95351,63,hard,medium
613841129507,2,2,2583,95351,63,hard,medium
864915051134,2,4,2583,95351,63,hard,medium
493742700267,2,2,2583,95351,63,hard,medium
48141443196,3,6,2583,95351,63,hard,medium
480010341600,2,4,804,53102,86,hard,medium
816040356179,2,2,19796,1241373,436,hard,huge
184959060655,2,5,19796,1241373,436,hard,huge
547094754328,2,3,19796,1241373,436,hard,huge
269602862582,5,11,19796,1241373,436,hard,huge
304231110873,2,8,19796,1241373,436,hard,huge
428709047342,2,2,19796,1241373,436,hard,huge
918843417252,2,5,19796,1241373,436,hard,huge
411830882523,2,5,19796,1241373,436,hard,huge
246442576932,3,12,19796,1241373,436,hard,huge
625026006146,2,6,19796,1241373,436,hard,huge
349315126282,2,4,13258,953154,401,hard,large
968972134624,2,8,13258,953154,401,hard,large
69807437777,5,26,13258,953154,401,hard,large
938525112707,3,4,13258,953154,401,hard,large
271644581749,5,5,13258,953154,401,hard,large
499864541374,4,8,6702,301264,77,hard,large
46568911574,8,20,7136,245677,302,hard,large
968687634347,2,3,7136,245677,302,hard,large
325759721270,6,8,7136,245677,302,hard,large
983415352415,6,10,3169,160539,7,hard,large
455772261100,2,2,2397,30780,114,hard,medium
687752280743,2,3,22973,322192,396,hard,large
84045235432,2,3,5716,491328,197,hard,large
198338418271,3,3,5716,491328,197,hard,large
904960845891,2,5,5716,491328,197,hard,large
440653388445,2,3,5716,491328,197,hard,large
78890468565,5,17,5716,491328,197,hard,large
120506932938,3,7,5716,491328,197,hard,large
334602748285,3,5,5716,491328,197,hard,large
837895294930,3,9,5716,491328,197,hard,large
223868938267,2,6,5716,491328,197,hard,large
858315983592,2,2,5716,491328,197,hard,large
173479270170,2,3,5716,491328,197,hard,large
740269697209,2,4,5716,491328,197,hard,large
320168017090,5,5,5716,491328,197,hard,large
498621285432,2,7,5716,491328,197,hard,large
569349300917,2,6,5716,491328,197,hard,large
351464497827,2,7,5716,491328,197,hard,large
905126134507,3,6,5716,491328,197,hard,large
300283092576,3,6,5716,491328,197,hard,large
194262099708,5,25,5716,491328,197,hard,large
995639086955,2,7,5716,491328,197,hard,large
554391710637,2,5,5716,491328,197,hard,large
892989537637,2,15,5716,491328,197,hard,large
313340852816,3,5,5716,491328,197,hard,large
139754256322,6,14,5716,491328,197,hard,large
710066445413,10,15,5716,491328,197,hard,large
985737909708,2,2,5716,491328,197,hard,large
991695050473,2,3,5716,491328,197,hard,large
697627504133,3,7,5716,491328,197,hard,large
150034037300,3,5,5716,491328,197,hard,large
692349322597,2,5,5716,491328,197,hard,large
536278679249,2,3,5716,491328,197,hard,large
712459617846,2,2,5716,491328,197,hard,large
330249272931,3,4,2667,200907,361,hard,large
463396529884,2,2,2667,200907,361,hard,large
344645272640,2,4,2667,200907,361,hard,large
535185638595,2,2,2667,200907,361,hard,large
966173677419,2,2,2667,200907,361,hard,large
469562059563,2,2,2667,200907,361,hard,large
982813432754,3,8,11787,254222,277,hard,large
793362714398,6,7,11000,325846,299,hard,large
97321414157,2,2,2324,131201,105,hard,large
165342132729,2,2,2324,131201,105,hard,large
323079516824,2,4,3844,238734,187,hard,large
335674275872,3,4,3844,238734,187,hard,large
917426426510,2,2,1814,48290,348,hard,medium
546907284725,2,2,2699,62511,124,hard,medium
230975890340,3,4,1424,158243,140,hard,large
301718436761,2,3,1424,158243,140,hard,large
41150938572,2,3,235,63364,24,hard,medium
644441486423,2,4,235,63364,24,hard,medium
301020949221,2,2,235,63364,24,hard,medium
374380365949,2,2,235,63364,24,hard,medium
415594161838,8,27,235,63364,24,hard,medium
355409031868,3,6,235,63364,24,hard,medium
961702553023,2,2,235,63364,24,hard,medium
192668479653,3,3,235,63364,24,hard,medium
977277078602,2,5,2902,344176,154,hard,large
812977273700,2,6,2902,344176,154,hard,large
769844506256,2,6,2902,344176,154,hard,large
714792174104,3,14,948,21514,52,hard,medium
327844608780,10,10,1122,138034,73,hard,large
197006748592,2,17,572,65696,42,hard,medium
244616072462,6,17,3156,302421,180,hard,large
660646869817,6,12,3156,302421,180,hard,large
699354904206,2,2,3156,302421,180,hard,large
482981666910,3,6,3156,302421,180,hard,large
865573084915,2,5,3156,302421,180,hard,large
177766799841,3,3,3156,302421,180,hard,large
555381121741,2,15,489,7398,14,hard,small
947874483682,2,5,3202,214622,142,hard,large
195934850813,3,13,3202,214622,142,hard,large
575884605337,2,2,3202,214622,142,hard,large
936753285532,2,2,3202,214622,142,hard,large
875863749916,2,3,3202,214622,142,hard,large
991820684590,2,2,3202,214622,142,hard,large
492978147465,3,3,3202,214622,142,hard,large
187092660972,2,2,3202,214622,142,hard,large
317394731630,3,25,3202,214622,142,hard,large
141616630456,3,4,3202,214622,142,hard,large
800292309099,4,5,3202,214622,142,hard,large
128880763285,8,16,3202,214622,142,hard,large
922593081539,2,5,3202,214622,142,hard,large
435697389454,2,3,3202,214622,142,hard,large
702767743805,2,5,3202,214622,142,hard,large
294548097682,5,11,3202,214622,142,hard,large
748358347750,2,7,3202,214622,142,hard,large
966387955755,3,3,3202,214622,142,hard,large
844844141099,3,3,3202,214622,142,hard,large
948492205062,2,2,2226,37352,14,hard,medium
711174513486,2,5,2226,37352,14,hard,medium
472873765214,2,6,1642,41881,12,hard,medium
573867757066,4,4,817,7932,29,hard,small
437518466155,2,2,1494,17605,68,hard,medium
179503381175,3,6,1494,17605,68,hard,medium
786124670697,2,6,1494,17605,68,hard,medium
837906711751,2,2,1494,17605,68,hard,medium
102813106132,7,18,1494,17605,68,hard,medium
312796747036,4,7,461,18638,60,hard,medium
574170807611,2,3,3785,278893,116,hard,large
391657415835,2,6,3785,278893,116,hard,large
902688526430,4,4,3785,278893,116,hard,large
753421563487,2,2,7185,232912,107,hard,large
666955903726,2,3,2063,77808,243,hard,medium
521830699022,2,4,2063,77808,243,hard,medium
175653437254,2,2,4156,299662,449,hard,large
645466972317,2,3,4156,299662,449,hard,large
484078980058,2,6,4156,299662,449,hard,large
759480577751,2,5,4156,299662,449,hard,large
343704493553,2,5,4156,299662,449,hard,large
666983660830,2,2,642,65713,35,hard,medium
863458841911,6,8,642,65713,35,hard,medium
838757145915,3,6,642,65713,35,hard,medium
557765626847,2,4,2671,62557,173,hard,medium
951329832873,2,3,2671,62557,173,hard,medium
349723982220,2,7,2671,62557,173,hard,medium
136304482098,3,3,2671,62557,173,hard,medium
704376513232,2,3,2671,62557,173,hard,medium
13222601357,2,2,2671,62557,173,hard,medium
833417936828,2,2,2671,62557,173,hard,medium
573338555731,3,3,1118,147681,78,hard,large
735341233792,6,6,890,40112,242,hard,medium
517899874303,8,39,890,40112,242,hard,medium
513444388875,6,14,890,40112,242,hard,medium
265601474334,2,2,914,63882,35,hard,medium
163911988319,11,14,914,63882,35,hard,medium
598265660827,6,7,914,63882,35,hard,medium
20026615903,2,2,853,82677,30,hard,medium
445394949437,2,2,853,82677,30,hard,medium
647710087674,3,3,853,82677,30,hard,medium
486405002518,2,2,720,20691,13,hard,medium
73567426006,2,11,1711,34628,34,hard,medium
851976000694,3,3,1464,33640,92,hard,medium
812018592255,2,5,1464,33640,92,hard,medium
927346118635,5,14,1464,33640,92,hard,medium
76486984243,2,3,1464,33640,92,hard,medium
848709009759,5,7,1464,33640,92,hard,medium
867907731861,8,9,1464,33640,92,hard,medium
941394185344,6,7,1464,33640,92,hard,medium
4886326609,3,3,1464,33640,92,hard,medium
936455278776,6,16,1464,33640,92,hard,medium
725621805577,3,4,1464,33640,92,hard,medium
873505535852,2,3,1464,33640,92,hard,medium
73124572963,3,8,1464,33640,92,hard,medium
725321613126,2,3,1464,33640,92,hard,medium
625914547298,4,8,1464,33640,92,hard,medium
475397973463,2,3,1464,33640,92,hard,medium
735350018961,5,24,1464,33640,92,hard,medium
438987608117,3,8,1464,33640,92,hard,medium
637076674869,4,12,1464,33640,92,hard,medium
444606339331,3,7,1464,33640,92,hard,medium
111549708192,2,3,1464,33640,92,hard,medium
142620987897,2,2,1464,33640,92,hard,medium
238292551428,3,5,5794,87948,174,hard,medium
623723613625,2,4,5794,87948,174,hard,medium
623278647997,3,7,5794,87948,174,hard,medium
178749626246,4,7,5794,87948,174,hard,medium
710570432,2,5,741,70350,25,hard,medium
492094294886,8,19,741,70350,25,hard,medium
785333376567,2,3,741,70350,25,hard,medium
630710949027,4,22,479,40945,36,hard,medium
176150554916,5,6,1624,122622,33,hard,large
113576311960,4,22,1624,122622,33,hard,large
499943315171,9,10,1624,122622,33,hard,large
865385639220,5,18,1624,122622,33,hard,large
238490144194,2,3,1624,122622,33,hard,large
612557990181,2,2,1624,122622,33,hard,large
181177854343,2,10,1624,122622,33,hard,large
18238461500,2,2,1624,122622,33,hard,large
712221341835,12,27,2888,67479,64,hard,medium
235604859102,4,16,2888,67479,64,hard,medium
493193730735,2,3,827,64735,34,hard,medium
502205418707,2,7,827,64735,34,hard,medium
767144623221,3,3,827,64735,34,hard,medium
328365962760,7,10,827,64735,34,hard,medium
663221431289,3,16,827,64735,34,hard,medium
807360726924,4,25,827,64735,34,hard,medium
504386040040,2,2,827,64735,34,hard,medium
134797539444,5,20,827,64735,34,hard,medium
143142204719,2,3,827,64735,34,hard,medium
724173441755,5,20,827,64735,34,hard,medium
494395222862,2,19,827,64735,34,hard,medium
896303410886,3,5,827,64735,34,hard,medium
39763624666,2,2,827,64735,34,hard,medium
291397458124,2,2,827,64735,34,hard,medium
71915037047,3,9,827,64735,34,hard,medium
813510174280,2,3,1668,40010,80,hard,medium
999537529609,2,2,1142,155295,21,hard,large
128300989248,2,2,1370,41275,25,hard,medium
398726730431,3,8,7902,478095,461,hard,large
753991249289,3,4,7902,478095,461,hard,large
184491340872,2,10,7902,478095,461,hard,large
508212420122,2,2,899,57369,63,hard,medium
501663061875,2,7,2071,53878,162,hard,medium
575333688393,2,2,2071,53878,162,hard,medium
780437351483,2,3,2071,53878,162,hard,medium
701715138159,2,4,2071,53878,162,hard,medium
406763445616,4,4,2071,53878,162,hard,medium
81878376947,3,13,2071,53878,162,hard,medium
972817062634,6,15,2071,53878,162,hard,medium
935544991465,3,3,2071,53878,162,hard,medium
458341820231,3,4,2071,53878,162,hard,medium
29794561326,4,5,7980,207842,69,hard,large
794687372331,2,2,1495,25934,133,hard,medium
460745724041,7,28,1495,25934,133,hard,medium
475948833413,2,2,1495,25934,133,hard,medium
538187502480,2,2,1495,25934,133,hard,medium
218091418381,5,10,1495,25934,133,hard,medium
479078079729,2,2,1265,42058,26,hard,medium
264894168422,9,28,1265,42058,26,hard,medium
595433270831,5,11,1265,42058,26,hard,medium
97736926639,4,7,1265,42058,26,hard,medium
880678931366,6,9,1265,42058,26,hard,medium
744193236719,7,7,1265,42058,26,hard,medium
801227441719,6,7,1348,321692,99,hard,large
93141973279,2,2,1348,321692,99,hard,large
309870345904,3,8,1348,321692,99,hard,large
201978444356,2,2,1348,321692,99,hard,large
155467931302,3,3,2426,441494,63,hard,large
745436522245,5,11,167,1826,15,hard,small
568479682430,2,6,1286,64885,43,hard,medium
812562829138,2,6,1286,64885,43,hard,medium
581157258008,3,3,242,10032,6,hard,medium
516051871211,4,12,242,10032,6,hard,medium
511196211160,4,9,409,17766,22,hard,medium
923952906245,2,4,496,5690,28,hard,small
62583018238,2,4,88,2767,12,hard,small
410605346534,3,7,605,81375,26,hard,medium
235143484229,2,3,605,81375,26,hard,medium
105857803793,2,4,486,19298,28,hard,medium
246231571483,2,3,486,19298,28,hard,medium
88771779300,2,4,486,19298,28,hard,medium
185122201628,8,18,486,19298,28,hard,medium
398778196895,3,4,486,19298,28,hard,medium
150759969909,2,2,486,19298,28,hard,medium
39531423584,2,5,486,19298,28,hard,medium
218153196227,8,9,486,19298,28,hard,medium
97414753272,2,2,486,19298,28,hard,medium
59114922611,4,6,486,19298,28,hard,medium
594973085150,3,4,486,19298,28,hard,medium
900111114273,7,15,486,19298,28,hard,medium
519680728963,2,3,486,19298,28,hard,medium
488112880526,3,3,486,19298,28,hard,medium
795115689640,2,5,486,19298,28,hard,medium
167753101075,2,2,486,19298,28,hard,medium
900001676680,3,3,912,44075,106,hard,medium
905153760554,2,3,912,44075,106,hard,medium
813848322160,5,7,912,44075,106,hard,medium
378868780282,2,2,912,44075,106,hard,medium
788216460043,3,5,912,44075,106,hard,medium
962820105966,2,4,912,44075,106,hard,medium
469334552230,2,16,912,44075,106,hard,medium
395695899302,2,3,912,44075,106,hard,medium
769108926496,2,10,1259,726524,21,hard,large
730614123309,2,10,1259,726524,21,hard,large
566098099561,5,9,1259,726524,21,hard,large
764566398366,2,2,1259,726524,21,hard,large
897976472360,3,6,1259,726524,21,hard,large
289830531066,3,8,1259,726524,21,hard,large
530646676890,2,6,700,10741,39,hard,medium
676178025892,2,4,511,23614,79,hard,medium
505759375625,2,4,721,127793,36,hard,large
905579464655,5,9,721,127793,36,hard,large
648527230445,2,2,2491,30692,66,hard,medium
555769488903,2,2,2491,30692,66,hard,medium
46282597280,3,5,2491,30692,66,hard,medium
981139325675,4,16,2491,30692,66,hard,medium
650744877166,2,2,2491,30692,66,hard,medium
886830352949,2,4,2491,30692,66,hard,medium
72456172364,2,6,2491,30692,66,hard,medium
536304816897,5,6,2491,30692,66,hard,medium
508630874783,6,11,2491,30692,66,hard,medium
760531777836,14,23,2491,30692,66,hard,medium
541544326408,3,3,2491,30692,66,hard,medium
982308398779,15,24,2491,30692,66,hard,medium
881238724030,2,4,2491,30692,66,hard,medium
706855645742,2,3,2491,30692,66,hard,medium
543694637018,5,6,2491,30692,66,hard,medium
93075495244,2,2,2531,81053,63,hard,medium
306886657625,5,13,2531,81053,63,hard,medium
156891706841,6,9,1332,81975,22,hard,medium
831481074061,6,12,1332,81975,22,hard,medium
853894369870,5,9,1332,81975,22,hard,medium
373785372782,4,5,1021,35287,30,hard,medium
293257957212,3,7,338,19151,6,hard,medium
902941653386,4,7,861,44329,21,hard,medium
785702586019,5,21,861,44329,21,hard,medium
511792340628,5,15,861,44329,21,hard,medium
66806366616,2,4,716,50244,25,hard,medium
139406595292,2,3,716,50244,25,hard,medium
851165947685,2,2,1058,38743,20,hard,medium
630196795468,3,7,1058,38743,20,hard,medium
283345365426,3,7,1058,38743,20,hard,medium
952993521396,2,2,1058,38743,20,hard,medium
360077482871,3,4,971,138509,41,hard,large
322278514313,2,7,971,138509,41,hard,large
526012981031,4,7,436,59631,24,hard,medium
488714720694,2,2,1404,30772,111,hard,medium
222675810833,3,5,857,34268,22,hard,medium
510444017991,2,4,1088,9137,9,hard,small
359386108113,2,3,1088,9137,9,hard,small
443254717292,2,3,1088,9137,9,hard,small
74343481119,2,3,1088,9137,9,hard,small
911766458251,3,4,198,5806,41,hard,small
731412667487,3,3,198,5806,41,hard,small
757793917295,2,2,1101,61456,41,hard,medium
22342523083,3,23,59,129307,12,hard,large
328127072859,3,4,235,16678,14,hard,medium
704064103392,4,10,178,2485,8,hard,small
260816206509,3,15,178,2485,8,hard,small
644391574614,2,4,427,538754,22,hard,large
71222375962,7,32,230,26285,22,hard,medium
961131922125,3,4,405,55194,37,hard,medium
973399694447,3,5,405,55194,37,hard,medium
654399575579,3,6,184,9520,14,hard,small
225963265278,9,15,184,9520,14,hard,small
635498437105,3,8,184,9520,14,hard,small
729233012157,3,9,184,9520,14,hard,small
90998825390,9,18,184,9520,14,hard,small
939726392597,9,14,184,9520,14,hard,small
647481967500,2,4,184,9520,14,hard,small
247671127480,9,16,184,9520,14,hard,small
320623030886,2,3,289,9005,15,hard,small
887454276560,3,3,2963,58089,17,hard,medium
220102821649,2,2,1692,96320,34,hard,medium
225336541252,3,3,4016,73095,180,hard,medium
321367039584,5,13,4016,73095,180,hard,medium
886040393559,2,2,16311,253223,306,hard,large
19494670087,2,4,16311,253223,306,hard,large
678159727248,4,14,2032,314830,36,hard,large
917400521348,3,3,3487,394617,17,hard,large
