sample_id,full_sample_id,method,sloc,lloc,comments,multi_comments,blank,cc_total,cc_avg,cc_max,cc_count,h_vocabulary,h_length,h_difficulty,h_effort,h_bugs,h_time,h_volume,mi_score,parse_error,error_message,source
110210585948,110210585948-1,agent,255,195,11,0,62,92.0,1.6727272727272726,7.0,55,38.0,57.0,5.066666666666666,1515.6014658825072,0.09971062275542812,84.20008143791706,299.13186826628436,35.08931840598745,False,,2026-01-23-llama-pass-classifications
110210585948,110210585948-1,bypass,453,356,28,0,113,161.0,1.9397590361445782,13.0,83,80.0,132.0,6.214285714285714,5185.787302977605,0.27816483617504395,288.09929460986694,834.4945085251318,20.26901860999521,False,,2026-01-23-llama-pass-classifications
110210585948,110210585948-1,a_only,453,356,28,0,113,161.0,1.9397590361445782,13.0,83,80.0,132.0,6.214285714285714,5185.787302977605,0.27816483617504395,288.09929460986694,834.4945085251318,20.26901860999521,False,,2026-01-23-llama-pass-classifications
110210585948,110210585948-1,b_only,354,276,26,0,88,125.0,1.838235294117647,13.0,68,57.0,87.0,6.0638297872340425,3077.159742579038,0.16915381041077754,170.95331903216876,507.4614312323326,29.392756963619295,False,,2026-01-23-llama-pass-classifications
110210585948,110210585948-1,ground_truth,453,356,28,0,113,161.0,1.9397590361445782,13.0,83,80.0,132.0,6.214285714285714,5185.787302977605,0.27816483617504395,288.09929460986694,834.4945085251318,20.26901860999521,False,,2026-01-23-llama-pass-classifications
115057678072,115057678072-1,agent,127,112,14,0,28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,2026-01-23-llama-pass-classifications
115057678072,115057678072-1,bypass,114,103,14,0,27,36.0,6.0,13.0,6,52.0,81.0,5.546511627906977,2561.0219696490394,0.1539118723898095,142.27899831383553,461.7356171694285,52.68110313094561,False,,2026-01-23-llama-pass-classifications
115057678072,115057678072-1,a_only,84,63,13,0,21,30.0,10.0,18.0,3,35.0,46.0,5.019230769230769,1184.2725365661781,0.07864900625982282,65.79291869812101,235.94701877946846,62.59177225871889,False,,2026-01-23-llama-pass-classifications
115057678072,115057678072-1,b_only,114,103,14,0,27,36.0,6.0,13.0,6,52.0,81.0,5.546511627906977,2561.0219696490394,0.1539118723898095,142.27899831383553,461.7356171694285,52.68110313094561,False,,2026-01-23-llama-pass-classifications
115057678072,115057678072-1,ground_truth,114,103,14,0,27,36.0,6.0,13.0,6,52.0,81.0,5.546511627906977,2561.0219696490394,0.1539118723898095,142.27899831383553,461.7356171694285,52.68110313094561,False,,2026-01-23-llama-pass-classifications
121217912607,121217912607-1,agent,877,509,70,81,133,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,2026-01-23-llama-pass-classifications
121217912607,121217912607-1,bypass,1121,641,95,81,174,96.0,2.1333333333333333,9.0,45,123.0,253.0,10.596330275229358,18611.989689703725,0.5854853899502759,1033.9994272057625,1756.4561698508278,25.346139511289426,False,,2026-01-23-llama-pass-classifications
121217912607,121217912607-1,a_only,1121,641,95,81,174,96.0,2.1333333333333333,9.0,45,123.0,253.0,10.596330275229358,18611.989689703725,0.5854853899502759,1033.9994272057625,1756.4561698508278,25.346139511289426,False,,2026-01-23-llama-pass-classifications
121217912607,121217912607-1,b_only,1106,650,99,57,177,95.0,2.0652173913043477,9.0,46,127.0,260.0,10.530973451327434,19135.38975298503,0.605686006186921,1063.0772084991684,1817.0580185607632,24.5070751855774,False,,2026-01-23-llama-pass-classifications
121217912607,121217912607-1,ground_truth,1106,650,99,57,177,95.0,2.0652173913043477,9.0,46,127.0,260.0,10.530973451327434,19135.38975298503,0.605686006186921,1063.0772084991684,1817.0580185607632,24.5070751855774,False,,2026-01-23-llama-pass-classifications
124226477194,124226477194-1,agent,117,98,8,2,32,18.0,1.8,3.0,10,15.0,20.0,1.5,117.20671786825557,0.026045937304056792,6.511484326014198,78.13781191217038,58.210258012769614,False,,2026-01-23-llama-pass-classifications
124226477194,124226477194-1,bypass,126,103,7,2,36,17.0,1.7,3.0,10,14.0,18.0,1.5,102.79858289555531,0.022844129532345624,5.7110323830864065,68.53238859703687,57.00056541133672,False,,2026-01-23-llama-pass-classifications
124226477194,124226477194-1,a_only,126,103,7,2,36,17.0,1.7,3.0,10,14.0,18.0,1.5,102.79858289555531,0.022844129532345624,5.7110323830864065,68.53238859703687,57.00056541133672,False,,2026-01-23-llama-pass-classifications
124226477194,124226477194-1,b_only,77,70,7,2,26,10.0,2.0,3.0,5,4.0,6.0,0.5,6.0,0.004,0.3333333333333333,12.0,70.14272628620968,False,,2026-01-23-llama-pass-classifications
124226477194,124226477194-1,ground_truth,126,103,7,2,36,17.0,1.7,3.0,10,14.0,18.0,1.5,102.79858289555531,0.022844129532345624,5.7110323830864065,68.53238859703687,57.00056541133672,False,,2026-01-23-llama-pass-classifications
131898172532,131898172532-1,agent,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,2026-01-23-llama-pass-classifications
131898172532,131898172532-1,bypass,239,282,38,149,113,35.0,2.6923076923076925,13.0,13,66.0,99.0,7.971698113207547,4770.224434480485,0.19946500593882896,265.01246858224914,598.3950178164869,49.83271054235618,False,,2026-01-23-llama-pass-classifications
131898172532,131898172532-1,a_only,239,282,38,149,113,35.0,2.6923076923076925,13.0,13,66.0,99.0,7.971698113207547,4770.224434480485,0.19946500593882896,265.01246858224914,598.3950178164869,49.83271054235618,False,,2026-01-23-llama-pass-classifications
131898172532,131898172532-1,b_only,239,277,39,147,111,35.0,2.6923076923076925,13.0,13,65.0,96.0,7.875,4552.910066649512,0.19271577001691056,252.93944814719512,578.1473100507317,50.14369980930694,False,,2026-01-23-llama-pass-classifications
131898172532,131898172532-1,ground_truth,239,282,38,149,113,35.0,2.6923076923076925,13.0,13,66.0,99.0,7.971698113207547,4770.224434480485,0.19946500593882896,265.01246858224914,598.3950178164869,49.83271054235618,False,,2026-01-23-llama-pass-classifications
133728812294,133728812294-1,agent,107,23,32,0,14,2.0,2.0,2.0,1,10.0,12.0,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,39.863137138648355,84.89961058915596,False,,2026-01-23-llama-pass-classifications
133728812294,133728812294-1,bypass,105,23,31,0,14,2.0,2.0,2.0,1,10.0,12.0,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,39.863137138648355,84.80876938456247,False,,2026-01-23-llama-pass-classifications
133728812294,133728812294-1,a_only,105,23,31,0,14,2.0,2.0,2.0,1,10.0,12.0,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,39.863137138648355,84.80876938456247,False,,2026-01-23-llama-pass-classifications
133728812294,133728812294-1,b_only,107,23,32,0,14,2.0,2.0,2.0,1,10.0,12.0,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,39.863137138648355,84.89961058915596,False,,2026-01-23-llama-pass-classifications
133728812294,133728812294-1,ground_truth,107,23,32,0,14,2.0,2.0,2.0,1,10.0,12.0,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,39.863137138648355,84.89961058915596,False,,2026-01-23-llama-pass-classifications
134797539444,134797539444-1,agent,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,2026-01-23-llama-pass-classifications
134797539444,134797539444-1,bypass,124,133,9,59,56,73.0,2.92,13.0,25,43.0,78.0,9.483870967741936,4014.0355920912425,0.14108288362225455,223.00197733840236,423.2486508667636,58.58123490064626,False,,2026-01-23-llama-pass-classifications
134797539444,134797539444-1,a_only,124,133,9,59,56,73.0,2.92,13.0,25,43.0,78.0,9.483870967741936,4014.0355920912425,0.14108288362225455,223.00197733840236,423.2486508667636,58.58123490064626,False,,2026-01-23-llama-pass-classifications
134797539444,134797539444-1,b_only,123,132,8,59,57,75.0,3.0,13.0,25,40.0,75.0,8.913793103448276,3557.8924461940946,0.13304820237218407,197.6606914552275,399.1446071165522,58.690684821274445,False,,2026-01-23-llama-pass-classifications
134797539444,134797539444-1,ground_truth,126,135,9,59,56,73.0,2.92,13.0,25,43.0,78.0,9.483870967741936,4014.0355920912425,0.14108288362225455,223.00197733840236,423.2486508667636,58.42465527704266,False,,2026-01-23-llama-pass-classifications
